,user_id,name,property_id,month,payment_date,payment_amount,monthly_rent,paid
231,21,Darryl Nguyen,008211ed-e44d-4aa7-b4dd-b70b90fe6f8c,2024-02,2024-02-22,21611.02,35658,True
232,21,Darryl Nguyen,008211ed-e44d-4aa7-b4dd-b70b90fe6f8c,2024-03,2024-03-11,20739.49,35658,True
233,21,Darryl Nguyen,008211ed-e44d-4aa7-b4dd-b70b90fe6f8c,2024-03,2024-03-27,14918.51,35658,True
234,21,Darryl Nguyen,008211ed-e44d-4aa7-b4dd-b70b90fe6f8c,2024-04,2024-04-21,35658.0,35658,True
235,21,Darryl Nguyen,008211ed-e44d-4aa7-b4dd-b70b90fe6f8c,2024-05,2024-05-11,35658.0,35658,True
236,21,Darryl Nguyen,008211ed-e44d-4aa7-b4dd-b70b90fe6f8c,2024-06,2024-06-11,35658.0,35658,True
237,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-01,2024-01-16,28942.0,28942,True
238,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-02,2024-02-07,18279.41,28942,True
239,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-02,2024-02-13,10662.59,28942,True
240,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-03,2024-03-24,18140.07,28942,True
241,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-03,2024-03-26,10801.93,28942,True
242,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-04,2024-04-11,13562.76,28942,True
243,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-04,2024-04-15,11862.42,28942,True
244,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-04,2024-04-19,3516.82,28942,True
245,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-05,2024-05-07,28942.0,28942,True
246,22,Michael Ruiz,87bcae82-9e46-422e-a151-284e0dacf6ba,2024-06,2024-06-17,28942.0,28942,True
247,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-01,2024-01-04,28431.0,28431,True
248,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-02,2024-02-05,22688.33,28431,True
249,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-02,2024-02-12,236.98,28431,True
250,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-02,2024-02-19,5505.69,28431,True
251,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-03,2024-03-13,28431.0,28431,True
252,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-04,2024-04-12,21274.19,28431,True
253,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-04,2024-04-19,7156.81,28431,True
254,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-05,2024-05-04,25597.01,28431,True
255,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-05,2024-05-17,2833.99,28431,True
256,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-06,2024-06-10,12030.12,28431,True
257,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-06,2024-06-19,5454.53,28431,True
258,23,Christine Bryant,2b03300f-2a18-473b-8ccb-dddeed7c96a7,2024-06,2024-06-27,10946.35,28431,True
259,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-01,2024-01-05,11165.57,12747,True
260,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-01,2024-01-15,773.38,12747,True
261,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-01,2024-01-23,808.06,12747,True
262,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-02,2024-02-04,2227.26,12747,True
263,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-02,2024-02-07,5087.85,12747,True
264,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-02,2024-02-25,5431.89,12747,True
265,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-03,2024-03-08,12747.0,12747,True
266,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-04,2024-04-19,12747.0,12747,True
267,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-05,2024-05-10,8312.06,12747,True
268,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-05,2024-05-11,4434.94,12747,True
269,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-06,2024-06-11,10328.09,12747,True
270,24,Katie Mitchell,ceeb1cfe-fff8-4304-ba1c-e4cfc49e5ad8,2024-06,2024-06-12,2418.91,12747,True
271,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-01,2024-01-06,1486.85,10189,True
272,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-01,2024-01-14,8558.13,10189,True
273,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-01,2024-01-27,144.03,10189,True
274,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-02,2024-02-06,3201.32,10189,True
275,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-02,2024-02-21,6987.68,10189,True
276,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-03,2024-03-28,10189.0,10189,True
277,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-04,2024-04-06,2529.5,10189,True
278,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-04,2024-04-12,1615.87,10189,True
279,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-04,2024-04-26,6043.63,10189,True
280,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-05,2024-05-02,4448.8,10189,True
281,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-05,2024-05-03,592.65,10189,True
282,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-05,2024-05-21,5147.55,10189,True
283,25,Heather Le,ba28aba0-cae3-48d9-b379-deff307173f8,2024-06,2024-06-06,10189.0,10189,True
284,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-01,2024-01-24,29118.0,29118,True
285,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-02,2024-02-11,29118.0,29118,True
286,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-03,2024-03-11,14761.07,29118,True
287,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-03,2024-03-19,14356.93,29118,True
288,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-04,2024-04-05,23889.0,29118,True
289,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-04,2024-04-13,1576.09,29118,True
290,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-04,2024-04-14,3652.91,29118,True
291,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-05,2024-05-20,29118.0,29118,True
292,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-06,2024-06-02,22290.33,29118,True
293,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-06,2024-06-16,4855.62,29118,True
294,26,Michael Martinez,4c85f0cf-f2ab-4a36-a02e-aa0b4bb359c1,2024-06,2024-06-17,1972.05,29118,True
295,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-01,2024-01-05,629.81,45773,True
296,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-01,2024-01-11,4466.37,45773,True
297,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-01,2024-01-23,40676.82,45773,True
298,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-02,2024-02-02,17662.5,45773,True
299,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-02,2024-02-07,28110.5,45773,True
300,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-03,2024-03-09,11472.89,45773,True
301,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-03,2024-03-11,34300.11,45773,True
302,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-04,2024-04-18,20934.93,45773,True
303,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-04,2024-04-21,24838.07,45773,True
304,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-05,2024-05-06,45773.0,45773,True
305,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-06,2024-06-03,23468.44,45773,True
306,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-06,2024-06-04,15048.12,45773,True
307,27,Rebekah Hunter,268d3656-c3ed-4611-8f6e-9e507722ae63,2024-06,2024-06-13,7256.44,45773,True
308,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-01,2024-01-25,11899.0,11899,True
309,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-02,2024-02-14,11899.0,11899,True
310,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-03,2024-03-06,3420.71,11899,True
311,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-03,2024-03-15,5918.97,11899,True
312,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-03,2024-03-26,2559.32,11899,True
313,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-04,2024-04-04,6375.68,11899,True
314,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-04,2024-04-18,218.92,11899,True
315,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-04,2024-04-26,5304.4,11899,True
316,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-05,2024-05-11,1009.65,11899,True
317,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-05,2024-05-26,583.03,11899,True
318,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-05,2024-05-28,10306.32,11899,True
319,28,Tony Washington,f2c99ba0-6b7d-423e-8f5e-fed8a1e2c239,2024-06,2024-06-28,11899.0,11899,True
320,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-01,2024-01-07,1189.37,11267,True
321,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-01,2024-01-09,6579.25,11267,True
322,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-01,2024-01-18,3498.38,11267,True
323,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-02,2024-02-16,7631.36,11267,True
324,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-02,2024-02-25,3635.64,11267,True
325,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-03,2024-03-03,11267.0,11267,True
326,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-04,2024-04-13,6865.8,11267,True
327,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-04,2024-04-19,657.74,11267,True
328,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-04,2024-04-28,3743.46,11267,True
329,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-05,2024-05-05,11267.0,11267,True
330,29,Donna Ellis,19ce6a2f-0884-4f18-b4e7-891b8a6d1c66,2024-06,2024-06-18,11267.0,11267,True
331,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-01,2024-01-12,41551.0,41551,True
332,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-02,2024-02-18,41551.0,41551,True
333,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-03,2024-03-10,26276.66,41551,True
334,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-03,2024-03-15,15274.34,41551,True
335,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-04,2024-04-08,41551.0,41551,True
336,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-05,2024-05-14,5019.51,41551,True
337,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-05,2024-05-16,3628.82,41551,True
338,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-05,2024-05-20,32902.68,41551,True
339,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-06,2024-06-14,32670.01,41551,True
340,30,Bruce Lewis,d4ca3fad-f296-4f02-9d06-04623ad83ee6,2024-06,2024-06-28,8880.99,41551,True
341,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-01,2024-01-02,11039.8,21394,True
342,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-01,2024-01-10,10354.2,21394,True
343,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-02,2024-02-04,4555.11,21394,True
344,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-02,2024-02-21,11859.2,21394,True
345,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-02,2024-02-26,4979.69,21394,True
346,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-03,2024-03-14,21394.0,21394,True
347,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-04,2024-04-08,16025.09,21394,True
348,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-04,2024-04-10,4463.04,21394,True
349,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-04,2024-04-17,905.87,21394,True
350,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-05,2024-05-06,7839.78,21394,True
351,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-05,2024-05-11,5206.92,21394,True
352,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-05,2024-05-13,8347.3,21394,True
353,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-06,2024-06-04,5289.86,21394,True
354,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-06,2024-06-23,528.63,21394,True
355,31,Connie Hatfield,4b42597b-ef11-4d4a-8c54-d707fda61212,2024-06,2024-06-25,15575.51,21394,True
356,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-01,2024-01-14,7533.72,13556,True
357,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-01,2024-01-18,6022.28,13556,True
358,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-02,2024-02-14,9096.56,13556,True
359,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-02,2024-02-21,1660.62,13556,True
360,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-02,2024-02-23,2798.82,13556,True
361,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-03,2024-03-05,1978.11,13556,True
362,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-03,2024-03-16,3811.05,13556,True
363,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-03,2024-03-28,7766.84,13556,True
364,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-04,2024-04-07,13556.0,13556,True
365,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-05,2024-05-07,10763.73,13556,True
366,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-05,2024-05-08,2792.27,13556,True
367,32,Laurie Nunez,b07789f8-2352-43cb-9036-3c41bd2a4e70,2024-06,2024-06-05,13556.0,13556,True
368,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-01,2024-01-07,13890.0,13890,True
369,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-02,2024-02-03,10905.46,13890,True
370,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-02,2024-02-22,2984.54,13890,True
371,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-03,2024-03-03,4723.74,13890,True
372,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-03,2024-03-06,3778.55,13890,True
373,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-03,2024-03-23,5387.71,13890,True
374,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-04,2024-04-05,1510.6,13890,True
375,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-04,2024-04-18,10350.45,13890,True
376,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-04,2024-04-26,2028.95,13890,True
377,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-05,2024-05-18,13890.0,13890,True
378,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-06,2024-06-10,1911.65,13890,True
379,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-06,2024-06-18,9546.49,13890,True
380,33,Melissa Harris,bfd061c8-fe00-4e7e-a28f-4330fe6efa80,2024-06,2024-06-26,2431.87,13890,True
381,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-01,2024-01-09,3072.29,40740,True
382,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-01,2024-01-16,13624.65,40740,True
383,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-01,2024-01-25,24043.06,40740,True
384,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-02,2024-02-10,40740.0,40740,True
385,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-03,2024-03-07,7018.87,40740,True
386,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-03,2024-03-17,33721.13,40740,True
387,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-04,2024-04-19,38384.92,40740,True
388,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-04,2024-04-26,2355.08,40740,True
389,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-05,2024-05-17,39392.52,40740,True
390,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-05,2024-05-26,1347.48,40740,True
391,34,Susan Wright,a83ee467-0ebb-433a-a208-36eca56567f5,2024-06,2024-06-11,40740.0,40740,True
392,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-01,2024-01-09,970.5,24502,True
393,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-01,2024-01-19,23531.5,24502,True
394,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-02,2024-02-06,4635.83,24502,True
395,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-02,2024-02-07,25.43,24502,True
396,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-02,2024-02-10,19840.74,24502,True
397,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-03,2024-03-20,24502.0,24502,True
398,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-04,2024-04-07,5211.64,24502,True
399,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-04,2024-04-12,17465.34,24502,True
400,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-04,2024-04-15,1825.02,24502,True
401,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-05,2024-05-08,8853.85,24502,True
402,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-05,2024-05-09,14896.0,24502,True
403,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-05,2024-05-14,752.15,24502,True
404,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-06,2024-06-06,1877.81,24502,True
405,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-06,2024-06-13,8064.67,24502,True
406,35,Seth Morgan,5c015917-6fc2-41c9-b300-0b226bee4617,2024-06,2024-06-17,14559.52,24502,True
407,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-01,2024-01-02,31082.38,31777,True
408,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-01,2024-01-08,694.62,31777,True
409,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-02,2024-02-08,13923.04,31777,True
410,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-02,2024-02-28,17853.96,31777,True
411,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-03,2024-03-05,2134.67,31777,True
412,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-03,2024-03-06,25764.74,31777,True
413,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-03,2024-03-12,3877.59,31777,True
414,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-04,2024-04-08,12074.42,31777,False
415,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-04,2024-04-15,7378.9,31777,False
416,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-04,2024-04-27,12323.67,31777,False
417,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-05,2024-05-04,31777.0,31777,True
418,36,James Werner,c88e1ba4-eeb8-4953-8ec2-923ae06fec6b,2024-06,2024-06-23,31777.0,31777,True
419,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-01,2024-01-15,8375.74,20627,True
420,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-01,2024-01-20,5227.49,20627,True
421,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-01,2024-01-22,7023.77,20627,True
422,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-02,2024-02-14,8095.71,20627,True
423,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-02,2024-02-24,12531.29,20627,True
424,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-03,2024-03-02,20627.0,20627,True
425,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-04,2024-04-06,8771.45,20627,True
426,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-04,2024-04-19,11855.55,20627,True
427,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-05,2024-05-23,15872.49,20627,True
428,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-05,2024-05-26,4754.51,20627,True
429,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-06,2024-06-08,16126.86,20627,True
430,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-06,2024-06-12,3486.0,20627,True
431,37,Brittany Jones,fc96fbbe-d5e7-4550-8fed-4688fb22f555,2024-06,2024-06-20,1014.14,20627,True
432,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-01,2024-01-03,6757.62,18792,True
433,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-01,2024-01-15,12034.38,18792,True
434,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-02,2024-02-08,7158.11,18792,True
435,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-02,2024-02-20,11633.89,18792,True
436,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-03,2024-03-03,549.74,18792,True
437,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-03,2024-03-08,17733.29,18792,True
438,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-03,2024-03-26,508.98,18792,True
439,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-04,2024-04-08,2118.74,18792,True
440,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-04,2024-04-17,16196.72,18792,True
441,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-04,2024-04-23,476.55,18792,True
442,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-05,2024-05-08,4810.64,18792,True
443,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-05,2024-05-16,13981.36,18792,True
444,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-06,2024-06-14,14613.71,18792,True
445,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-06,2024-06-18,2566.08,18792,True
446,38,Hannah Erickson,70b459c7-378c-4345-bc3a-f14c22250372,2024-06,2024-06-24,1612.21,18792,True
447,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-01,2024-01-05,8446.17,18433,True
448,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-01,2024-01-23,6225.46,18433,True
449,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-01,2024-01-27,3761.38,18433,True
450,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-02,2024-02-11,3371.35,18433,True
451,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-02,2024-02-16,15061.65,18433,True
452,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-03,2024-03-24,13547.59,18433,True
453,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-03,2024-03-26,4885.41,18433,True
454,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-04,2024-04-17,18433.0,18433,True
455,39,Tracey Hoffman,421b24bd-f0ca-4179-a776-0e6b6ab372d7,2024-05,2024-05-02,8145.45,18433,True
